timestamp,stage,treating_pressure_psi,casing_pressure_psi,hydrostatic_pressure_psi,stage_proppant,stage_clean_volume,stage_slurry_volume,clean_rate_bpm,slurry_rate_bpm,borehole_concentration,borehole_density,pump_rate_bpm,sand_concentration_ppg,proppant_lb_per_min,temperature_f,friction_factor,hydraulic_horsepower,fluid_phase,gel_rate,gel_viscosity,gel_ph,liquid_additive_1,liquid_additive_1_conc,liquid_additive_1_vol,liquid_additive_2,liquid_additive_2_conc,liquid_additive_2_vol,liquid_additive_3,liquid_additive_3_conc,liquid_additive_3_vol,event_flag
1/1/2026 7:36,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.43,24.3,7.02,FR,0.78,75,BI,0.1,35,CI,0.2,14,slurry
1/1/2026 7:36,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.62,22.8,6.91,FR,0.46,52,BI,0.19,31,CI,0.08,5,slurry
1/1/2026 7:36,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.24,26.5,6.81,FR,0.68,70,BI,0.24,33,CI,0.19,8,slurry
1/1/2026 7:36,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.82,40.5,7.25,FR,0.79,114,BI,0.24,25,CI,0.16,15,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.79,26.6,7.41,FR,0.43,50,BI,0.19,19,CI,0.15,10,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.92,34.9,7.24,FR,0.45,55,BI,0.15,28,CI,0.15,8,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.39,24.4,7.31,FR,0.37,55,BI,0.22,24,CI,0.19,11,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.89,27.6,7.05,FR,0.39,53,BI,0.18,31,CI,0.2,5,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.63,27.2,6.69,FR,0.6,83,BI,0.24,37,CI,0.16,16,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.78,25.6,7.19,FR,0.78,61,BI,0.13,29,CI,0.18,10,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.05,35.7,6.89,FR,0.74,91,BI,0.11,40,CI,0.19,13,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.34,40.5,7.38,FR,0.44,95,BI,0.24,19,CI,0.17,6,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.06,36.5,7.09,FR,0.73,91,BI,0.21,19,CI,0.12,10,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.23,31.5,7.15,FR,0.35,73,BI,0.26,40,CI,0.06,15,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.15,25.7,7.32,FR,0.5,107,BI,0.24,39,CI,0.13,12,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.68,29.2,7.13,FR,0.49,77,BI,0.28,21,CI,0.09,15,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.02,28.7,6.89,FR,0.65,90,BI,0.25,20,CI,0.12,18,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.95,29.3,6.87,FR,0.53,70,BI,0.15,14,CI,0.16,20,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.65,33.7,6.92,FR,0.68,61,BI,0.28,36,CI,0.08,18,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2,37.6,6.85,FR,0.44,66,BI,0.19,31,CI,0.14,18,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.27,44,7.47,FR,0.58,78,BI,0.23,20,CI,0.05,13,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.41,36.2,7.37,FR,0.77,101,BI,0.27,30,CI,0.1,14,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.55,43.3,7.46,FR,0.75,114,BI,0.12,28,CI,0.1,18,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.55,25.8,6.99,FR,0.5,51,BI,0.11,23,CI,0.09,15,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.56,32.4,7.16,FR,0.64,101,BI,0.24,32,CI,0.11,16,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.87,20.9,6.94,FR,0.32,70,BI,0.15,11,CI,0.05,5,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.3,21.7,7.11,FR,0.66,66,BI,0.16,12,CI,0.12,7,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.23,39.3,7.21,FR,0.77,78,BI,0.14,20,CI,0.15,16,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.94,37.7,7.27,FR,0.63,52,BI,0.12,35,CI,0.15,11,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.85,38.8,6.85,FR,0.4,109,BI,0.28,31,CI,0.16,13,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.84,31.3,6.69,FR,0.56,72,BI,0.12,11,CI,0.07,9,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.86,41.4,7.28,FR,0.73,52,BI,0.18,32,CI,0.13,20,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.72,30.8,6.64,FR,0.79,72,BI,0.17,25,CI,0.11,11,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.84,29.2,6.74,FR,0.62,101,BI,0.25,12,CI,0.17,10,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.87,31.5,6.6,FR,0.79,99,BI,0.26,17,CI,0.14,17,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.63,31.7,6.76,FR,0.32,99,BI,0.18,25,CI,0.09,5,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.91,22.3,6.6,FR,0.6,116,BI,0.22,15,CI,0.05,10,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.08,31.7,7.2,FR,0.73,91,BI,0.14,24,CI,0.2,10,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.03,36.9,7.48,FR,0.7,102,BI,0.17,20,CI,0.15,16,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.63,31.8,6.54,FR,0.71,61,BI,0.22,29,CI,0.13,5,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.65,36.4,6.72,FR,0.62,87,BI,0.28,25,CI,0.09,13,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.48,21.5,7.46,FR,0.63,50,BI,0.11,34,CI,0.14,17,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.95,44.3,7.49,FR,0.65,61,BI,0.27,32,CI,0.14,7,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.48,37.9,6.54,FR,0.49,77,BI,0.26,32,CI,0.16,5,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.95,44,6.89,FR,0.35,62,BI,0.27,25,CI,0.12,9,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.39,33.2,7.24,FR,0.32,84,BI,0.21,33,CI,0.08,5,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.94,37,6.88,FR,0.57,59,BI,0.1,12,CI,0.16,10,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.59,24.6,6.71,FR,0.54,114,BI,0.26,25,CI,0.17,10,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.78,25,6.51,FR,0.72,59,BI,0.1,27,CI,0.06,18,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.76,28.6,6.81,FR,0.58,90,BI,0.19,10,CI,0.18,17,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.24,30.6,7.19,FR,0.62,74,BI,0.13,11,CI,0.12,8,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.3,26.4,6.88,FR,0.72,59,BI,0.24,36,CI,0.1,20,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.99,26,7.07,FR,0.55,111,BI,0.27,18,CI,0.17,16,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.72,29,7.34,FR,0.78,106,BI,0.11,22,CI,0.19,17,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.6,42.7,7.32,FR,0.66,62,BI,0.29,24,CI,0.19,9,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.94,44.7,6.67,FR,0.45,74,BI,0.2,21,CI,0.05,14,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.68,29.3,6.72,FR,0.65,73,BI,0.2,36,CI,0.19,5,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.76,42.1,7.34,FR,0.52,106,BI,0.13,33,CI,0.14,8,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.94,20.6,6.61,FR,0.61,78,BI,0.23,28,CI,0.15,11,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.53,21.5,7.49,FR,0.44,84,BI,0.24,26,CI,0.19,16,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.43,36.2,7.01,FR,0.78,91,BI,0.28,29,CI,0.2,13,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.62,33.6,7.27,FR,0.4,99,BI,0.14,34,CI,0.13,20,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.88,24.6,6.54,FR,0.7,64,BI,0.24,17,CI,0.07,11,slurry
1/1/2026 7:37,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.81,21.2,7.1,FR,0.62,51,BI,0.12,28,CI,0.11,13,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.19,22,7.45,FR,0.67,77,BI,0.22,10,CI,0.12,12,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.12,28.2,7.06,FR,0.64,108,BI,0.16,26,CI,0.06,12,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.76,37.5,7.42,FR,0.53,94,BI,0.2,25,CI,0.1,14,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.76,26.6,7.17,FR,0.34,86,BI,0.29,27,CI,0.14,11,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.65,32.5,6.6,FR,0.41,104,BI,0.16,31,CI,0.08,9,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.7,36.1,6.73,FR,0.33,98,BI,0.17,25,CI,0.11,19,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.92,27.6,6.64,FR,0.58,73,BI,0.26,31,CI,0.13,12,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.17,24.6,7.44,FR,0.66,120,BI,0.27,33,CI,0.07,7,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.35,30,7.39,FR,0.77,62,BI,0.27,33,CI,0.18,19,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.97,42,6.72,FR,0.72,113,BI,0.13,29,CI,0.15,10,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.89,27.4,6.58,FR,0.67,80,BI,0.11,26,CI,0.08,15,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.82,31.4,6.51,FR,0.65,53,BI,0.25,27,CI,0.08,13,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.67,36.9,6.54,FR,0.74,86,BI,0.24,36,CI,0.13,20,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.66,20.8,7.07,FR,0.63,119,BI,0.3,30,CI,0.07,13,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.67,35.5,7.49,FR,0.64,99,BI,0.26,14,CI,0.05,18,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.82,41.3,7.29,FR,0.74,91,BI,0.14,27,CI,0.18,19,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.47,28.2,7.1,FR,0.78,84,BI,0.25,16,CI,0.06,12,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.43,34.5,6.73,FR,0.62,79,BI,0.15,16,CI,0.09,15,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.78,26.3,7.5,FR,0.6,93,BI,0.26,18,CI,0.1,7,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.89,39.8,6.9,FR,0.77,68,BI,0.24,31,CI,0.11,7,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.58,33.9,6.68,FR,0.34,96,BI,0.13,29,CI,0.1,8,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.78,36.5,7.2,FR,0.48,117,BI,0.21,10,CI,0.17,7,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.77,34.8,7.09,FR,0.73,65,BI,0.18,38,CI,0.19,16,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.37,30.6,6.99,FR,0.37,88,BI,0.2,35,CI,0.07,14,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.86,31,6.68,FR,0.48,119,BI,0.15,10,CI,0.19,11,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.29,21.9,7.28,FR,0.67,85,BI,0.16,27,CI,0.18,9,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.57,23.6,6.53,FR,0.43,118,BI,0.19,21,CI,0.17,7,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.81,30.7,7.39,FR,0.6,90,BI,0.29,16,CI,0.12,5,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.72,30.1,7.1,FR,0.3,81,BI,0.26,13,CI,0.06,16,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.99,29,6.68,FR,0.63,86,BI,0.16,14,CI,0.16,8,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.3,36.2,6.8,FR,0.44,109,BI,0.26,19,CI,0.19,13,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.66,27.4,7.2,FR,0.52,63,BI,0.14,35,CI,0.06,19,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.66,43.1,6.7,FR,0.38,54,BI,0.19,25,CI,0.16,10,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.19,26.8,7.06,FR,0.42,100,BI,0.22,40,CI,0.18,9,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.76,35,7.21,FR,0.52,86,BI,0.24,34,CI,0.1,11,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.43,30.6,6.84,FR,0.48,72,BI,0.15,15,CI,0.13,6,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.31,36.6,7.11,FR,0.56,57,BI,0.24,18,CI,0.1,5,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.66,39.1,6.62,FR,0.37,72,BI,0.16,33,CI,0.12,16,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.72,20.2,6.53,FR,0.45,63,BI,0.3,27,CI,0.06,11,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.86,28,7.05,FR,0.46,55,BI,0.1,14,CI,0.15,19,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.02,41.3,7.2,FR,0.76,60,BI,0.13,25,CI,0.1,10,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.12,21.4,7.41,FR,0.45,85,BI,0.27,20,CI,0.12,19,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.32,20.6,7.26,FR,0.55,73,BI,0.29,25,CI,0.14,12,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.44,41.9,7.12,FR,0.76,77,BI,0.15,13,CI,0.14,9,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.17,23.8,7.33,FR,0.37,94,BI,0.19,15,CI,0.06,14,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.36,27.6,7.2,FR,0.37,102,BI,0.17,26,CI,0.08,13,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.13,39,6.81,FR,0.6,107,BI,0.11,32,CI,0.09,14,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.8,32,6.57,FR,0.42,68,BI,0.23,30,CI,0.15,6,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.77,38.8,7.4,FR,0.48,90,BI,0.29,14,CI,0.18,16,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.48,43.9,7.47,FR,0.64,50,BI,0.2,10,CI,0.17,12,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.44,36.8,6.84,FR,0.53,98,BI,0.18,17,CI,0.07,18,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.92,24.6,6.54,FR,0.69,98,BI,0.21,26,CI,0.11,5,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.88,31.8,7.29,FR,0.75,95,BI,0.22,39,CI,0.11,20,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,2.95,32.3,7.09,FR,0.42,106,BI,0.21,31,CI,0.1,8,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.35,40.7,7.32,FR,0.57,120,BI,0.2,26,CI,0.19,8,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.68,32.4,7.03,FR,0.7,75,BI,0.28,38,CI,0.12,20,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,1.63,41,6.53,FR,0.52,59,BI,0.15,21,CI,0.1,14,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.01,36.5,6.6,FR,0.57,60,BI,0.25,39,CI,0.06,12,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.69,38.6,7.21,FR,0.57,83,BI,0.13,31,CI,0.15,6,slurry
1/1/2026 7:38,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.93,31.8,6.95,FR,0.55,82,BI,0.14,24,CI,0.16,13,slurry
1/1/2026 7:39,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.68,32.9,7.43,FR,0.47,62,BI,0.21,34,CI,0.19,16,slurry
1/1/2026 7:39,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.67,35.6,7.31,FR,0.35,113,BI,0.17,32,CI,0.1,10,slurry
1/1/2026 7:39,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,slurry,1.96,42.4,7.26,FR,0.3,73,BI,0.18,26,CI,0.13,19,slurry
1/1/2026 7:39,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,2.75,36.9,7.48,FR,0.78,113,BI,0.19,38,CI,0.1,5,slurry
1/1/2026 7:39,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,pad,2.44,29.8,6.86,FR,0.7,110,BI,0.17,15,CI,0.06,12,slurry
1/1/2026 7:39,5,12000,2160,514.8,60000,75000,90000,57,38,52,9.38,95,6.5,25935,200,1.185,665,flush,1.59,38.1,6.86,FR,0.6,120,BI,0.19,20,CI,0.15,7,slurry
